user_id,city,age_group,user_type,orders_per_month,avg_order_value_inr,delivery_time_min,campaign_exposed,discount_used,zepto_pass_member,order_category,repeat_purchase
991,Delhi,35-44,Returning,3,376.55,8.81,Meme Marketing,0,0,Household,1
992,Hyderabad,18-24,New,6,412.21,10.37,Meme Marketing,0,1,Household,1
993,Delhi,25-34,New,3,551.9,8.43,Referral,0,0,Snacks,1
994,Hyderabad,45+,Returning,9,354.15,8.49,Influencer,1,0,Snacks,0
995,Hyderabad,35-44,New,3,416.91,9.08,Zepto Pass,1,0,Personal Care,1
996,Chennai,25-34,New,4,592.92,12.74,Meme Marketing,0,0,Household,0
997,Mumbai,18-24,New,11,722.92,7.16,Influencer,0,0,Personal Care,1
998,Hyderabad,35-44,New,1,315.52,10.44,Zepto Pass,1,1,Private Label,1
999,Surat,25-34,Returning,10,436.79,8.35,Uncle Ji,0,1,Household,1
1000,Bangalore,18-24,Returning,4,239.05,8.71,Zepto Pass,1,0,Private Label,1
1001,Pune,18-24,New,10,418.26,6.83,Influencer,1,0,Private Label,1
1002,Jaipur,45+,Returning,2,385.19,11.62,Influencer,1,0,Household,1
1003,Mumbai,25-34,Returning,5,570.12,9.13,Zepto Pass,1,1,Snacks,1
1004,Mumbai,35-44,Returning,5,279.25,9.79,Zepto Pass,0,1,Personal Care,1
1005,Mumbai,35-44,Returning,8,262.8,6.55,Festival Offer,1,1,Grocery,1
1006,Chennai,25-34,Returning,4,602.51,7.84,Meme Marketing,1,0,Grocery,1
1007,Hyderabad,25-34,New,2,344.02,9.42,Influencer,0,0,Household,1
1008,Chennai,25-34,Returning,6,443.69,8.56,Meme Marketing,1,0,Snacks,1
1009,Hyderabad,25-34,Returning,7,455.41,9.47,Meme Marketing,1,1,Snacks,1
1010,Surat,25-34,Returning,6,325.52,11.95,Uncle Ji,0,0,Snacks,0
1011,Chennai,35-44,Returning,7,325.65,9.56,Influencer,1,1,Grocery,1
1012,Chennai,25-34,Returning,3,555.23,8.13,Meme Marketing,0,0,Private Label,0
1013,Pune,35-44,Returning,5,501.25,7.82,Uncle Ji,1,0,Grocery,1
1014,Bangalore,25-34,New,10,418.12,7.65,Festival Offer,0,0,Snacks,1
1015,Chennai,25-34,Returning,5,403.58,8.16,Meme Marketing,1,1,Grocery,1
1016,Pune,25-34,Returning,8,457.99,8.22,Meme Marketing,0,0,Grocery,0
1017,Delhi,25-34,Returning,6,465.86,8.98,Festival Offer,0,1,Personal Care,1
1018,Bangalore,35-44,New,8,571.34,9.59,Influencer,1,0,Household,1
1019,Surat,18-24,Returning,6,417.5,9.45,Zepto Pass,1,0,Private Label,1
1020,Chennai,25-34,New,5,473.16,9,Festival Offer,1,0,Personal Care,1
1021,Jaipur,18-24,New,5,506.18,9.1,Zepto Pass,1,1,Household,1
1022,Mumbai,25-34,Returning,5,508.29,12.6,Influencer,1,0,Snacks,0
1023,Delhi,25-34,New,5,593.97,7.72,Zepto Pass,1,0,Personal Care,1
1024,Delhi,25-34,Returning,8,418.49,8.74,Referral,0,0,Household,0
1025,Surat,45+,New,7,352.1,6.12,Zepto Pass,0,0,Personal Care,1
1026,Pune,25-34,Returning,4,377.04,8.23,Festival Offer,0,1,Grocery,1
1027,Delhi,35-44,New,3,496.9,7.45,Meme Marketing,0,0,Grocery,1
1028,Bangalore,25-34,New,3,407.03,7.71,Meme Marketing,0,1,Personal Care,0
1029,Chennai,25-34,New,7,694.42,7.02,Uncle Ji,1,1,Personal Care,0
1030,Chennai,18-24,New,2,421.51,6.77,Festival Offer,1,1,Private Label,1
1031,Jaipur,18-24,New,9,305.41,8.98,Influencer,1,0,Snacks,1
1032,Surat,25-34,New,6,458.72,9.87,Uncle Ji,1,0,Grocery,1
1033,Mumbai,25-34,Returning,9,604.66,7.64,Meme Marketing,1,1,Personal Care,1
1034,Pune,18-24,New,10,322.11,5.76,Meme Marketing,0,1,Household,1
1035,Mumbai,18-24,Returning,4,318.65,8.97,Uncle Ji,1,0,Snacks,1
1036,Delhi,18-24,Returning,5,397.58,9.5,Festival Offer,1,0,Household,0
1037,Surat,45+,Returning,7,342.49,9.81,Referral,1,1,Snacks,0
1038,Jaipur,25-34,Returning,4,257.97,7.27,Zepto Pass,1,0,Household,0
1039,Mumbai,25-34,Returning,5,235.1,7.89,Referral,0,1,Grocery,0
1040,Bangalore,18-24,New,7,447.89,7.14,Referral,1,0,Personal Care,1
1041,Chennai,25-34,New,7,505.81,7.69,Referral,0,0,Personal Care,1
1042,Delhi,18-24,Returning,5,335.86,7.62,Festival Offer,0,0,Private Label,1
1043,Jaipur,18-24,New,10,411.54,8.04,Referral,1,0,Personal Care,1
1044,Mumbai,25-34,New,6,442.2,8.42,Zepto Pass,0,0,Grocery,1
1045,Pune,18-24,New,7,287.37,8.97,Influencer,1,1,Snacks,1
1046,Bangalore,18-24,New,6,523.06,7.53,Uncle Ji,0,1,Snacks,1
1047,Bangalore,18-24,New,7,445.43,8.59,Referral,1,1,Personal Care,1
1048,Mumbai,18-24,Returning,8,482.94,7.44,Referral,1,1,Household,0
1049,Chennai,18-24,New,5,501.6,6.17,Uncle Ji,1,0,Personal Care,0
1050,Mumbai,25-34,Returning,5,711.09,9.61,Uncle Ji,0,0,Snacks,1
1051,Delhi,35-44,New,5,297.05,7.81,Influencer,1,1,Private Label,1
1052,Mumbai,25-34,New,9,312.87,6.2,Meme Marketing,1,0,Snacks,1
1053,Bangalore,25-34,Returning,3,621.95,9.64,Influencer,0,0,Household,1
1054,Jaipur,18-24,New,2,498.27,8.42,Meme Marketing,0,1,Household,1
1055,Mumbai,45+,Returning,7,428.28,9.48,Festival Offer,0,0,Private Label,0
1056,Chennai,25-34,Returning,3,362.63,9.43,Zepto Pass,0,1,Household,0
1057,Surat,18-24,New,3,392.17,7.16,Influencer,0,1,Personal Care,1
1058,Jaipur,25-34,Returning,5,394.5,10.2,Zepto Pass,1,0,Personal Care,1
1059,Pune,18-24,New,5,240.6,6.05,Uncle Ji,0,0,Snacks,0
1060,Hyderabad,25-34,Returning,2,536.78,8.2,Influencer,1,1,Grocery,1
1061,Mumbai,25-34,New,7,178.72,8.1,Festival Offer,1,0,Personal Care,1
1062,Chennai,35-44,Returning,5,318.11,7.64,Uncle Ji,1,0,Personal Care,1
1063,Jaipur,25-34,New,12,368.19,10.64,Festival Offer,0,0,Private Label,0
1064,Chennai,35-44,Returning,5,677.22,9.25,Festival Offer,1,1,Personal Care,0
1065,Pune,45+,Returning,6,407.9,6.69,Referral,0,1,Snacks,1
1066,Bangalore,18-24,Returning,10,457.98,6.9,Uncle Ji,0,1,Private Label,1
1067,Chennai,18-24,Returning,1,314.7,12.03,Festival Offer,0,1,Personal Care,1
1068,Jaipur,25-34,Returning,11,524.25,8.08,Referral,1,1,Snacks,1
1069,Chennai,25-34,Returning,6,774.23,7.61,Meme Marketing,1,0,Private Label,0
1070,Chennai,25-34,New,5,478.98,10.53,Referral,0,1,Grocery,0
1071,Chennai,45+,New,7,379.74,6.13,Meme Marketing,1,0,Snacks,0
1072,Delhi,35-44,New,7,176.19,10.88,Referral,0,0,Personal Care,0
1073,Delhi,25-34,Returning,5,503.24,7.6,Referral,1,1,Private Label,0
1074,Bangalore,25-34,Returning,8,301.69,9.57,Zepto Pass,1,0,Grocery,1
1075,Mumbai,35-44,Returning,6,329.31,8.08,Zepto Pass,0,1,Snacks,1
1076,Chennai,45+,New,5,531.81,6.44,Uncle Ji,0,0,Grocery,1
1077,Pune,35-44,Returning,7,363.16,9.07,Festival Offer,1,1,Snacks,1
1078,Mumbai,18-24,New,3,408.7,10.22,Zepto Pass,1,0,Personal Care,1
1079,Pune,25-34,New,6,509.97,5.28,Meme Marketing,0,0,Snacks,0
1080,Mumbai,18-24,Returning,5,335.27,7.07,Zepto Pass,1,0,Personal Care,1
1081,Bangalore,18-24,Returning,14,265.33,10.66,Uncle Ji,0,0,Snacks,0
1082,Chennai,18-24,Returning,5,475.72,9.4,Influencer,1,0,Private Label,1
1083,Chennai,25-34,Returning,13,510.52,9.5,Meme Marketing,0,1,Snacks,0
1084,Hyderabad,25-34,New,6,350.69,10.2,Influencer,1,1,Snacks,0
1085,Pune,18-24,Returning,2,344.74,9.5,Meme Marketing,1,0,Household,0
1086,Mumbai,25-34,New,4,287.99,9.02,Festival Offer,1,0,Household,1
1087,Mumbai,25-34,Returning,4,505.62,10.47,Festival Offer,1,0,Snacks,1
1088,Surat,25-34,Returning,5,650.27,8.21,Festival Offer,1,0,Household,0
1089,Surat,18-24,New,3,531.79,8.78,Uncle Ji,0,1,Personal Care,1
1090,Delhi,25-34,New,10,409.06,10.04,Zepto Pass,0,0,Household,0
1091,Hyderabad,35-44,Returning,5,505.97,7.65,Influencer,0,1,Snacks,0
1092,Jaipur,18-24,Returning,4,320.18,10.94,Influencer,0,0,Grocery,0
1093,Surat,18-24,Returning,6,464.21,9.24,Zepto Pass,1,1,Grocery,1
1094,Jaipur,25-34,New,8,289.77,7.08,Uncle Ji,0,1,Snacks,1
1095,Delhi,45+,New,6,405.34,8.51,Zepto Pass,0,0,Snacks,1
1096,Delhi,25-34,Returning,7,549.08,6.72,Referral,1,1,Grocery,1
1097,Delhi,25-34,Returning,3,517.44,8.93,Referral,1,1,Private Label,0
1098,Pune,25-34,New,10,488.22,8.23,Festival Offer,1,1,Household,1
1099,Pune,25-34,Returning,7,469.95,7.5,Referral,0,0,Private Label,1
1100,Bangalore,18-24,New,10,331.67,6.13,Influencer,0,1,Personal Care,1
1101,Bangalore,25-34,Returning,3,437.1,7.61,Festival Offer,1,1,Grocery,1
1102,Delhi,45+,Returning,3,513.99,8.53,Influencer,1,0,Grocery,1
1103,Hyderabad,25-34,Returning,5,390.82,8.24,Uncle Ji,0,0,Private Label,1
1104,Mumbai,35-44,New,8,395.45,6.67,Meme Marketing,1,0,Personal Care,0
1105,Pune,35-44,Returning,4,363.57,8.83,Zepto Pass,1,0,Private Label,0
1106,Hyderabad,18-24,New,11,385.81,7.32,Meme Marketing,1,1,Personal Care,0
1107,Chennai,45+,New,4,327.2,10.18,Influencer,1,0,Snacks,1
1108,Pune,18-24,Returning,11,422.89,10.4,Zepto Pass,1,1,Snacks,0
1109,Pune,25-34,Returning,2,381.57,8.41,Influencer,1,0,Grocery,1
1110,Bangalore,18-24,Returning,4,243.09,11.16,Uncle Ji,1,0,Snacks,1
1111,Mumbai,18-24,Returning,3,732.11,8.59,Festival Offer,1,1,Private Label,1
1112,Mumbai,25-34,Returning,2,295.51,6.85,Zepto Pass,1,0,Personal Care,1
1113,Surat,18-24,New,8,403.84,10.58,Influencer,1,1,Grocery,0
1114,Jaipur,25-34,New,3,427.34,11.22,Referral,1,1,Snacks,0
1115,Jaipur,25-34,New,11,355.82,10.29,Referral,1,1,Grocery,0
1116,Jaipur,18-24,Returning,4,409.23,7.65,Influencer,1,1,Grocery,1
1117,Jaipur,18-24,Returning,6,321.77,6.95,Meme Marketing,1,1,Personal Care,1
1118,Chennai,25-34,New,3,507.26,8.27,Festival Offer,1,1,Private Label,0
1119,Chennai,25-34,Returning,7,417.33,12.51,Uncle Ji,1,0,Private Label,1
1120,Pune,35-44,Returning,3,506.21,7.03,Uncle Ji,0,1,Household,1
1121,Delhi,25-34,Returning,3,596.39,10.03,Influencer,1,1,Private Label,0
1122,Bangalore,35-44,New,5,386.25,8.66,Uncle Ji,1,0,Snacks,1
1123,Bangalore,25-34,New,13,512.81,10.22,Zepto Pass,1,0,Household,0
1124,Jaipur,25-34,New,6,604.36,6.91,Uncle Ji,1,1,Household,1
1125,Pune,25-34,New,5,405.18,8.43,Referral,0,1,Household,1
1126,Surat,18-24,Returning,7,502.93,7.45,Influencer,1,0,Household,0
1127,Hyderabad,25-34,Returning,13,364.17,7.54,Zepto Pass,1,1,Private Label,0
1128,Delhi,35-44,Returning,6,563.67,9.9,Uncle Ji,1,1,Household,0
1129,Pune,25-34,Returning,6,360.02,7.12,Referral,0,1,Snacks,1
1130,Delhi,35-44,Returning,2,504.37,9.23,Festival Offer,1,0,Snacks,1
1131,Delhi,35-44,New,7,539.41,8.88,Meme Marketing,1,0,Grocery,1
1132,Delhi,35-44,Returning,3,278.52,7.37,Uncle Ji,1,1,Snacks,1
1133,Pune,45+,Returning,5,339.99,7.69,Referral,1,1,Grocery,1
1134,Jaipur,25-34,New,9,335.14,9.3,Festival Offer,0,0,Snacks,1
1135,Bangalore,25-34,New,5,549.59,8.76,Festival Offer,1,0,Household,0
1136,Bangalore,25-34,Returning,6,278.96,8.86,Referral,1,0,Personal Care,0
1137,Jaipur,25-34,New,3,459.08,8.45,Referral,1,0,Household,0
1138,Delhi,25-34,Returning,6,507.18,8.35,Referral,1,1,Private Label,1
1139,Hyderabad,35-44,New,7,440.33,8.77,Meme Marketing,1,1,Grocery,1
1140,Mumbai,25-34,Returning,5,572.97,10.96,Influencer,1,1,Personal Care,0
1141,Pune,25-34,New,5,189.05,9.59,Referral,1,0,Snacks,1
1142,Mumbai,18-24,New,4,492.95,8.6,Influencer,1,0,Household,0
1143,Surat,25-34,Returning,12,398.19,7.18,Festival Offer,1,0,Grocery,0
1144,Jaipur,18-24,New,5,239.38,8.17,Meme Marketing,1,1,Grocery,1
1145,Hyderabad,35-44,Returning,3,290.27,7.42,Festival Offer,1,0,Snacks,1
1146,Pune,25-34,New,7,607.81,7.61,Meme Marketing,1,1,Grocery,1
1147,Jaipur,18-24,New,1,495.87,5.99,Festival Offer,1,0,Snacks,1
1148,Delhi,18-24,New,3,516.23,8.78,Zepto Pass,0,0,Snacks,0
1149,Bangalore,25-34,New,12,535.08,11.9,Zepto Pass,0,0,Household,1
1150,Mumbai,25-34,Returning,4,257.18,9.09,Referral,1,1,Grocery,1
1151,Chennai,25-34,New,8,449.49,9.89,Influencer,1,0,Private Label,1
1152,Chennai,18-24,Returning,7,551.81,10.24,Festival Offer,0,0,Private Label,1
1153,Hyderabad,25-34,New,6,371.69,8.37,Meme Marketing,1,1,Household,0
1154,Delhi,25-34,New,8,583.49,8.47,Uncle Ji,1,1,Household,1
1155,Surat,25-34,Returning,7,346.49,6.7,Zepto Pass,1,0,Snacks,1
1156,Mumbai,25-34,New,5,434.97,9.1,Zepto Pass,1,0,Private Label,1
1157,Delhi,25-34,Returning,5,467.7,8.88,Festival Offer,0,0,Grocery,1
1158,Mumbai,18-24,New,4,510.55,7.52,Uncle Ji,1,1,Private Label,1
1159,Hyderabad,45+,Returning,7,385.47,10.52,Influencer,0,1,Household,0
1160,Hyderabad,25-34,Returning,3,541.45,7.64,Influencer,1,0,Household,1
1161,Surat,25-34,Returning,6,471.36,13.07,Influencer,1,1,Snacks,1
1162,Chennai,18-24,Returning,3,223.34,9.41,Referral,1,0,Grocery,1
1163,Delhi,25-34,Returning,6,640.39,8.77,Referral,1,0,Household,1
1164,Pune,18-24,New,6,305.06,11.71,Festival Offer,0,1,Grocery,1
1165,Chennai,25-34,New,4,650.28,5.38,Uncle Ji,0,0,Private Label,0
1166,Delhi,45+,Returning,4,401.08,8.37,Festival Offer,1,1,Snacks,1
1167,Chennai,25-34,New,13,378.73,8.15,Meme Marketing,1,1,Private Label,1
1168,Pune,18-24,Returning,9,467.91,8.53,Uncle Ji,1,0,Household,0
1169,Bangalore,18-24,Returning,9,336.17,9.14,Meme Marketing,0,0,Household,1
1170,Bangalore,25-34,New,2,193.69,8.48,Uncle Ji,0,0,Grocery,1
1171,Surat,18-24,Returning,6,406.88,10.9,Referral,1,1,Household,0
1172,Bangalore,18-24,Returning,2,465.01,9.45,Influencer,1,0,Grocery,1
1173,Bangalore,35-44,Returning,3,604.53,9.53,Zepto Pass,0,0,Personal Care,1
1174,Jaipur,25-34,Returning,10,277.04,9.49,Uncle Ji,1,0,Household,1
1175,Mumbai,18-24,New,7,489.63,6.87,Uncle Ji,0,1,Private Label,1
1176,Jaipur,45+,New,3,407.53,9.1,Zepto Pass,1,0,Private Label,1
1177,Jaipur,18-24,Returning,7,423.97,9.15,Uncle Ji,0,0,Grocery,0
1178,Surat,45+,New,6,536.65,7.11,Influencer,1,1,Personal Care,0
1179,Jaipur,25-34,Returning,9,358.63,10.13,Festival Offer,0,0,Household,0
1180,Bangalore,35-44,Returning,7,440.1,5.74,Zepto Pass,1,0,Snacks,1
1181,Pune,25-34,Returning,5,550.79,12.58,Zepto Pass,1,1,Snacks,0
1182,Surat,35-44,New,9,543.55,8.74,Influencer,0,1,Private Label,1
1183,Surat,45+,Returning,3,273.57,7.52,Influencer,1,0,Household,0
1184,Hyderabad,18-24,Returning,3,346.45,9.73,Zepto Pass,0,0,Snacks,1
1185,Surat,45+,Returning,6,402.75,9.74,Influencer,0,0,Grocery,0
1186,Hyderabad,25-34,Returning,8,517.67,11.87,Festival Offer,1,0,Household,0
1187,Surat,25-34,Returning,5,389.86,11.47,Influencer,1,1,Private Label,1
1188,Mumbai,25-34,Returning,6,429.93,6.81,Festival Offer,1,1,Personal Care,1
1189,Bangalore,25-34,Returning,9,570.04,8.39,Influencer,1,1,Grocery,1
1190,Surat,18-24,Returning,6,379.36,7.44,Zepto Pass,1,0,Grocery,1
1191,Bangalore,25-34,New,6,596.78,9.91,Uncle Ji,1,1,Household,1
1192,Bangalore,25-34,Returning,5,227.35,10.92,Meme Marketing,1,0,Personal Care,1
1193,Chennai,35-44,Returning,8,372.87,6.83,Zepto Pass,0,1,Grocery,0
1194,Surat,35-44,Returning,5,256.18,8.71,Meme Marketing,0,0,Personal Care,1
1195,Delhi,25-34,Returning,4,434,7.85,Influencer,1,1,Private Label,0
1196,Chennai,25-34,Returning,10,510.12,10.07,Influencer,1,0,Grocery,1
1197,Delhi,18-24,Returning,4,400.65,9.41,Uncle Ji,0,0,Snacks,1
1198,Bangalore,18-24,Returning,7,363.07,10.56,Influencer,1,1,Private Label,0
1199,Bangalore,18-24,Returning,11,256.85,8.17,Meme Marketing,0,0,Private Label,1
1200,Chennai,25-34,Returning,8,621.76,8.63,Zepto Pass,0,1,Grocery,0
1201,Chennai,18-24,Returning,10,417.31,9.39,Zepto Pass,1,1,Snacks,0
1202,Delhi,45+,New,7,365.74,8.39,Festival Offer,1,1,Personal Care,1
1203,Hyderabad,25-34,Returning,7,607.5,9.25,Uncle Ji,1,1,Snacks,1
1204,Delhi,25-34,Returning,12,377.75,10.71,Meme Marketing,0,0,Private Label,0
1205,Chennai,25-34,Returning,11,310.76,12,Influencer,1,0,Grocery,1
1206,Pune,18-24,Returning,5,334.77,8.07,Referral,0,1,Snacks,1
1207,Chennai,25-34,Returning,6,317.13,12.02,Uncle Ji,1,0,Snacks,0
1208,Pune,25-34,Returning,5,292.08,8.05,Uncle Ji,1,1,Private Label,1
1209,Mumbai,25-34,New,7,336.79,10.1,Referral,1,0,Personal Care,1
1210,Chennai,25-34,Returning,6,709.79,8.06,Zepto Pass,1,0,Snacks,1
1211,Mumbai,45+,Returning,4,282.02,7.26,Festival Offer,1,0,Snacks,0
1212,Hyderabad,35-44,New,7,240.94,10.63,Zepto Pass,0,1,Household,1
1213,Delhi,25-34,New,4,453.36,8.73,Zepto Pass,0,0,Private Label,1
1214,Pune,25-34,Returning,6,410.88,10.73,Referral,0,0,Household,1
1215,Delhi,25-34,Returning,9,499.2,9.93,Influencer,0,0,Private Label,0
1216,Mumbai,18-24,New,3,353.51,9.42,Influencer,1,0,Private Label,0
1217,Pune,25-34,Returning,8,315.78,9.63,Festival Offer,0,0,Household,0
1218,Delhi,18-24,Returning,6,620.85,10.43,Festival Offer,1,0,Personal Care,1
1219,Chennai,25-34,Returning,7,226.6,10.19,Meme Marketing,1,1,Personal Care,0
1220,Bangalore,25-34,Returning,5,463.27,8.19,Meme Marketing,1,0,Private Label,1
1221,Mumbai,18-24,Returning,6,502.84,9.43,Zepto Pass,1,0,Household,0
1222,Delhi,45+,Returning,4,518.6,11.05,Referral,1,1,Snacks,1
1223,Mumbai,45+,Returning,10,383.59,8.87,Festival Offer,0,0,Private Label,0
1224,Jaipur,35-44,Returning,8,270.21,8.06,Uncle Ji,1,1,Private Label,1
1225,Mumbai,25-34,New,6,599.94,7.87,Influencer,0,0,Grocery,1
1226,Pune,35-44,Returning,8,366.53,10.07,Referral,1,0,Personal Care,1
1227,Jaipur,18-24,New,4,603.6,8.44,Festival Offer,0,0,Household,1
1228,Surat,35-44,New,2,464.17,9.34,Meme Marketing,0,0,Snacks,1
1229,Pune,18-24,New,4,361.93,8.37,Festival Offer,1,1,Snacks,0
1230,Bangalore,35-44,New,11,467.21,10.56,Influencer,1,0,Private Label,0
1231,Jaipur,18-24,Returning,6,558.1,9.03,Festival Offer,1,1,Snacks,1
1232,Surat,35-44,New,10,429.85,10.94,Influencer,0,0,Snacks,0
1233,Chennai,45+,Returning,8,331.49,10.89,Referral,0,0,Private Label,0
1234,Mumbai,18-24,Returning,5,205.49,8.67,Festival Offer,0,1,Personal Care,0
1235,Delhi,25-34,Returning,6,369.09,10.8,Festival Offer,1,1,Grocery,1
1236,Hyderabad,45+,New,4,516.92,8.29,Meme Marketing,1,0,Personal Care,1
1237,Mumbai,25-34,Returning,8,298.76,9.2,Referral,1,0,Personal Care,0
1238,Surat,35-44,Returning,3,501.74,7.63,Uncle Ji,1,1,Grocery,0
1239,Mumbai,25-34,Returning,1,423.38,9.69,Influencer,1,1,Private Label,1
1240,Bangalore,25-34,Returning,3,509.46,9.25,Referral,1,0,Personal Care,1
1241,Chennai,18-24,Returning,5,139.29,9.57,Referral,0,1,Household,1
1242,Hyderabad,18-24,Returning,5,249.56,6.76,Uncle Ji,1,0,Household,1
1243,Jaipur,35-44,New,9,364.49,5.82,Referral,1,1,Grocery,1
1244,Jaipur,25-34,Returning,5,643.95,7.1,Influencer,0,1,Household,1
1245,Jaipur,25-34,New,7,329.49,9.55,Zepto Pass,1,1,Private Label,1
1246,Surat,25-34,Returning,5,404.79,9.81,Zepto Pass,0,1,Snacks,1
1247,Pune,25-34,New,5,678.09,10.49,Meme Marketing,0,0,Private Label,0
1248,Pune,35-44,New,9,471.44,8.19,Uncle Ji,1,0,Grocery,1
1249,Delhi,45+,Returning,7,523.16,9.11,Meme Marketing,0,0,Snacks,1
1250,Hyderabad,25-34,Returning,5,342.92,7.75,Zepto Pass,0,0,Household,1
1251,Jaipur,35-44,Returning,8,561.48,10.85,Uncle Ji,1,0,Personal Care,0
1252,Pune,35-44,Returning,12,579.77,7.74,Referral,1,1,Household,1
1253,Surat,25-34,Returning,5,480.19,10.57,Referral,0,0,Private Label,1
1254,Delhi,45+,New,3,409.68,8.42,Influencer,0,0,Private Label,1
1255,Chennai,18-24,Returning,4,487.13,11.16,Festival Offer,1,0,Grocery,0
1256,Delhi,18-24,New,10,224.92,9.07,Zepto Pass,1,1,Personal Care,1
1257,Pune,35-44,Returning,6,550.64,9.04,Referral,1,0,Personal Care,1
1258,Bangalore,25-34,Returning,7,318.11,7.67,Uncle Ji,0,0,Snacks,1
1259,Surat,35-44,New,4,386.57,12.05,Festival Offer,0,1,Snacks,0
1260,Bangalore,35-44,Returning,8,578.11,10.29,Festival Offer,0,1,Private Label,1
1261,Jaipur,18-24,New,5,551.71,9.57,Referral,1,1,Grocery,1
1262,Bangalore,35-44,Returning,2,225.46,9.16,Meme Marketing,1,1,Private Label,1
1263,Jaipur,25-34,Returning,3,306.32,7.81,Meme Marketing,1,0,Personal Care,0
1264,Jaipur,25-34,Returning,3,496.81,9.81,Meme Marketing,1,1,Personal Care,1
1265,Pune,25-34,New,6,211.27,8.7,Festival Offer,1,0,Private Label,1
1266,Bangalore,45+,New,2,590.32,8.89,Meme Marketing,1,0,Personal Care,1
1267,Jaipur,18-24,New,5,434.15,10.14,Meme Marketing,0,0,Snacks,1
1268,Hyderabad,25-34,New,4,589.55,9.23,Festival Offer,0,0,Personal Care,1
1269,Chennai,25-34,Returning,6,330.61,8.83,Influencer,0,0,Snacks,0
1270,Delhi,35-44,Returning,4,341.26,10.95,Meme Marketing,0,0,Household,1
1271,Delhi,25-34,Returning,5,544.1,7.57,Influencer,1,1,Grocery,1
1272,Pune,18-24,Returning,5,384.44,6.32,Influencer,0,0,Grocery,1
1273,Bangalore,18-24,Returning,6,271.09,7.61,Referral,1,1,Personal Care,0
1274,Bangalore,25-34,Returning,3,487.38,9.03,Festival Offer,0,0,Grocery,1
1275,Jaipur,35-44,Returning,8,228.92,9.84,Uncle Ji,0,1,Household,0
1276,Surat,18-24,Returning,2,593.06,7.68,Meme Marketing,0,0,Personal Care,1
1277,Mumbai,18-24,New,12,442.11,14.33,Uncle Ji,0,1,Snacks,0
1278,Jaipur,45+,New,8,313.24,9.07,Zepto Pass,1,1,Household,0
1279,Chennai,18-24,Returning,6,557.42,9.03,Influencer,1,1,Household,1
1280,Hyderabad,45+,New,4,559.53,6.87,Zepto Pass,1,0,Grocery,1
1281,Delhi,25-34,New,6,420.45,6.64,Influencer,1,0,Snacks,1
1282,Jaipur,35-44,Returning,3,693.05,6.13,Meme Marketing,0,0,Private Label,1
1283,Mumbai,18-24,Returning,4,690.28,10.86,Zepto Pass,1,0,Household,1
1284,Mumbai,18-24,Returning,5,458.8,10.62,Festival Offer,0,0,Grocery,0
1285,Jaipur,35-44,New,6,547.85,8.8,Referral,1,1,Household,0
1286,Pune,35-44,Returning,8,577.06,6.98,Zepto Pass,1,0,Snacks,1
1287,Delhi,35-44,Returning,4,283.81,8.38,Influencer,0,0,Snacks,1
1288,Pune,18-24,Returning,5,454.41,10.93,Festival Offer,1,0,Personal Care,1
1289,Hyderabad,35-44,Returning,5,338.18,8.04,Influencer,1,0,Private Label,1
1290,Mumbai,35-44,Returning,7,321.25,7.45,Uncle Ji,0,1,Private Label,1
1291,Mumbai,25-34,Returning,5,434.59,8.23,Zepto Pass,0,1,Grocery,0
1292,Chennai,35-44,Returning,7,443.61,8.36,Referral,0,0,Private Label,1
1293,Hyderabad,35-44,New,4,226.56,9.91,Meme Marketing,1,0,Snacks,1
1294,Mumbai,25-34,Returning,12,461.25,5.49,Uncle Ji,0,1,Private Label,1
1295,Hyderabad,18-24,Returning,3,389.89,9.05,Zepto Pass,1,0,Grocery,1
1296,Delhi,25-34,Returning,1,587.75,7.75,Uncle Ji,1,1,Household,1
1297,Bangalore,18-24,Returning,10,559.53,8,Zepto Pass,1,1,Private Label,0
1298,Mumbai,25-34,Returning,14,317.28,9.93,Meme Marketing,0,0,Private Label,0
1299,Chennai,25-34,New,6,577.53,6.85,Meme Marketing,1,0,Snacks,1
1300,Delhi,18-24,Returning,5,484.31,9.07,Referral,0,0,Snacks,1
1301,Jaipur,25-34,New,3,393.81,9.52,Uncle Ji,1,1,Household,0
1302,Hyderabad,18-24,Returning,3,358.54,9.67,Referral,1,0,Personal Care,0
1303,Jaipur,35-44,New,7,282.28,9.86,Zepto Pass,1,0,Private Label,0
1304,Pune,45+,New,6,273.84,9.66,Meme Marketing,1,1,Snacks,0
1305,Delhi,18-24,Returning,5,200.74,9.88,Meme Marketing,1,1,Personal Care,0
1306,Jaipur,45+,Returning,4,422.51,7.48,Influencer,0,0,Private Label,0
1307,Surat,25-34,Returning,6,172.79,10.85,Influencer,1,0,Private Label,0
1308,Surat,18-24,New,10,316.02,7.02,Referral,0,1,Personal Care,1
1309,Mumbai,18-24,Returning,3,498.82,9.36,Uncle Ji,0,0,Snacks,1
1310,Hyderabad,25-34,New,2,599.19,7.78,Zepto Pass,0,0,Household,0
1311,Bangalore,35-44,Returning,5,282.19,6.22,Referral,1,1,Private Label,1
1312,Delhi,35-44,Returning,7,493.15,7.94,Meme Marketing,1,0,Grocery,0
1313,Mumbai,18-24,Returning,7,382.84,8.62,Meme Marketing,1,0,Grocery,1
1314,Chennai,18-24,New,10,358.06,10.88,Meme Marketing,1,0,Grocery,1
